id	url	page
9dc05b9e99da3561995b2539618ee7a0	https://www.government.se/press-releases/2023/01/follow-the-swedish-presidency-of-the-council-of-the-european-union/	4
4585a031051f3cac9fc372222e4819a7	https://www.government.se/press-releases/2022/12/new-heads-of-department-at-the-ministry-for-foreign-affairs/	4
46e5274f71fe382d8338a6971aa76d15	https://www.government.se/press-releases/2022/12/constitutional-amendment-offers-greater-possibilities-to-combat-terrorism/	4
f095c00a05163e9e97d46d096ebd43d7	https://www.government.se/press-releases/2022/12/focus-on-ukraine-in-sidas-appropriation-directions/	5
fb3c11c83cf6389bb33cc322da875ab3	https://www.government.se/press-releases/2022/12/svantesson-prolonged-recession-impending/	5
d1165ab45d903f5bbdbd1ccd90ed4ac2	https://www.government.se/press-releases/2022/12/minister-for-foreign-affairs-tobias-billstrom-visits-turkiye/	5
2deecc7a52113230b3018f8f7f4115b7	https://www.government.se/press-releases/2022/12/work-on-residence-and-work-permit-withdrawal-strengthened/	5
01f44f2ee3253522900d7164e3a18a64	https://www.government.se/press-releases/2022/12/priorities-of-the-swedish-presidency-of-the-council-of-the-european-union-presented/	5
790b38c55a5832df8b2ff6a95d4f1950	https://www.government.se/press-releases/2022/12/additional-sek-600-million-in-support-to-ukraine/	5
2de98f49defd34488cea5a2a7e1bb07e	https://www.government.se/press-releases/2022/12/press-conference-with-prime-minister-ulf-kristersson-and-minister-for-eu-affairs-jessika-roswall/	5
36a55f95a2b831c89a0968165d936318	https://www.government.se/press-releases/2022/12/minister-for-foreign-affairs-tobias-billstrom-visiting-washington-dc-on-68-december/	5
aef0ad3d10523b6b923daa639d00d33c	https://www.government.se/press-releases/2022/12/global-negotiations-against-plastic-pollution-contribute-to-climate-transition/	5
e9f8aa6d89a3326dadcd87b51fbc2f7a	https://www.government.se/press-releases/2022/12/cop27-talks-concluded/	5
802e6cb7266e3dbf9f88554bd9055de3	https://www.government.se/press-releases/2022/12/minister-for-defence-pal-jonson-taking-part-in-berlin-security-conference/	5
90eedf2529f93689a04516989d9c35cd	https://www.government.se/press-releases/2022/11/virginity-testing-virginity-certification-and-hymen-reconstruction-surgery-to-be-criminalised/	5
4e8dc6a491cc39378770fee80243d0fa	https://www.government.se/press-releases/2022/11/minister-for-foreign-affairs-tobias-billstrom-in-bucharest-for-meeting-of-nato-ministers-of-foreign-affairs/	5
609c0539857432d3a775f00b8b95cf02	https://www.government.se/press-releases/2022/11/two-new-ministries-from-1-january-2023/	5
2c4a737823fe3f72ba9f3f3ee5b7f50f	https://www.government.se/press-releases/2022/11/press-conference-with-prime-minister-ulf-kristersson-and-president-of-the-european-parliament-roberta-metsola/	5
c301c7d3c02e3c0a916ffe72c1404cb2	https://www.government.se/press-releases/2022/11/new-action-plan-to-combat-mens-violence-against-women-to-be-prepared/	5
9d8315375b1d33bd83f1ecc1743143b8	https://www.government.se/press-releases/2022/11/sweden-presents-commitments-under-the-global-methane-pledge-at-cop27/	5
0cc9234baf0c3067b4e83d13b4afe682	https://www.government.se/press-releases/2022/11/sweden-increases-its-engagement-in-the-clean-energy-ministerial-to-accelerate-the-industry-transition/	5
240182dab9933fa8a3904bde0fbb8505	https://www.government.se/press-releases/2022/11/minister-for-international-development-cooperation-and-foreign-trade-johan-forssell-visits-kenya/	5
ba37ef455627327280e23b05eae01537	https://www.government.se/press-releases/2022/11/minister-for-social-affairs-and-public-health-jakob-forssmed-to-attend-third-global-high-level-ministerial-conference-on-antimicrobial-resistance/	5
048d1a8843d73f3880ce804b47667f5b	https://www.government.se/press-releases/2022/11/defence-ministers-of-finland-norway-and-sweden-signed-an-updated-trilateral-statement-of-intent/	6
a10995a0bfbd3730bba152f7be3593b2	https://www.government.se/press-releases/2022/11/minister-for-defence-pal-jonson-to-take-part-in-nordfeco-and-northern-groups-ministerial-meeting/	6
7b8f6ddf60173dbda4527f980a85e8c9	https://www.government.se/press-releases/2022/11/the-government-appoints-henrik-landerholm-as-national-security-adviser/	6
94803125465532f996ddb190f89fec3b	https://www.government.se/press-releases/2022/11/minister-for-defence-pal-jonson-to-attend-halifax-international-security-forum-in-canada/	6
3132b6d5e253399cb3b1572b7d39f216	https://www.government.se/press-releases/2022/11/ny-climate-and-environment-ministers-week-at-cop27/	6
b0471c6d517d370eb4c73ee46ed17dde	https://www.government.se/press-releases/2022/11/reintroduced-temporary-internal-border-controls/	6
6ba92f28e4bd31a6beb0474f928b9a9e	https://www.government.se/press-releases/2022/11/guidelines-for-central-government-debt-management-in-2023/	6
bc32fbe17ed532a8bf1603f8cf35c6c0	https://www.government.se/press-releases/2022/11/budget-bill-for-2023--reforms-to-strengthen-sweden-in-challenging-times/	6
efb352f879c6374a802c987d06e576e1	https://www.government.se/press-releases/2022/11/prime-minister-ulf-kristersson-to-attend-cop27/	6
f114fee3b3763a6a914eded9b111c7f9	https://www.government.se/press-releases/2022/10/gloomy-forecast-for-the-swedish-economy/	6
12ca70b065963ad88c27593f7a4d0041	https://www.government.se/press-releases/2022/10/swedens-new-government/	6
7241133386283cb4b7ed89130c3ae0f7	https://www.government.se/press-releases/2022/10/timetable-for-change-of-government/	6
add78328d0d939279ad950833b9bd944	https://www.government.se/press-releases/2022/10/lena-hallengren-decides-to-step-down/	6
9c5cda6da0123a02961f5a7281162e27	https://www.government.se/press-releases/2022/10/memorandum-on-swedens-nato-membership-circulated/	6
af45e1e258c53ee281eca44bb1ca9fe4	https://www.government.se/press-releases/2022/09/state-visit-to-jordan/	6
d884fe5921d0305b846750a4c8e4d4d0	https://www.government.se/press-releases/2022/09/programme-for-the-state-visit-from-the-netherlands-and-media-accreditation/	6
1baff4fc58113466b9b2b52a9a5a542b	https://www.government.se/press-releases/2022/07/state-visit-from-the-netherlands/	6
f45c8df8114031d7967f7719301c3ae4	https://www.government.se/press-releases/2022/07/additional-military-support-to-ukraine/	6
81e704fc25ef3321a8bc7dc0df0baa99	https://www.government.se/press-releases/2022/07/sweden-to-hold-presidency-of-eu-strategy-for-the-baltic-sea-region/	6
48e44256d62231baba37c2e52aaa1dfd	https://www.government.se/press-releases/2022/05/government-bill-on-military-support-from-other-states/	6
58f45e1bd20737f1a844ed20f9f0d86c	https://www.government.se/press-releases/2022/04/state-visit-from-finland/	7
be00311108a338c6bd16c8748edd3c75	https://www.government.se/press-releases/2022/02/government-adopts-regional-strategy-for-swedish-development-cooperation-with-africa/	7
55215910685e361c9e16ff4c88d27f8b	https://www.government.se/press-releases/2021/10/state-visit-from-spain/	7
2163fc242f183d57a151f00c040c1302	https://www.government.se/press-releases/2021/08/state-visit-from-germany/	7
0751942586ad337d9d8e4d314f18ab97	https://www.government.se/press-releases/2021/08/advice-against-travel-due-to-covid-19-pandemic-extended-to-15-october/	7
17c03a42cf26300aaaef081b3157fd35	https://www.government.se/press-releases/2021/07/government-responds-to-the-un-secretary-generals-call-for-urgent-action-to-avert-famine/	7
203fefc501133b3aa00831aee7e5ebe1	https://www.government.se/press-releases/2021/06/advice-against-travel-due-to-covid-19-pandemic-extended-to-1-september-but-with-additional-exemptions/	7
6bd7e61a8a4c329b8dfcdc5391b415b8	https://www.government.se/press-releases/2021/05/ministry-for-foreign-affairs-extends-advice-against-travel-due-to-the-pandemic--but-more-countries-are-exempted/	7
88475bd931623a789812c2bc43c4f2bc	https://www.government.se/press-releases/2020/12/ministry-for-foreign-affairs-reintroduces-advice-against-travel-to-the-united-kingdom/	7
